employee_id,age,tenure_years,monthly_salary,satisfaction,work_life_balance,overtime,num_promotions,years_since_promotion,commute_km,job_role,exit_process_started,attrition
E70806,38,2.0,2500,1.0,2,Yes,4,2.7,12,Engineering,0,0
E73869,28,4.9,2500,5.0,2,No,2,3.5,2,Sales,0,0
E70443,39,8.1,7051,5.0,4,No,0,3.9,18,Operations,0,0
E71779,29,3.8,5489,4.0,2,No,0,3.9,10,Sales,0,0
E70150,50,3.1,2500,5.0,1,No,0,6.8,7,Management,0,0
E73804,43,8.5,5588,2.0,3,No,2,4.9,9,Operations,0,0
E72142,34,4.3,5940,3.0,1,No,3,2.3,20,Operations,1,1
E70754,56,2.6,2500,5.0,4,No,0,0.9,24,Engineering,0,0
E72265,28,6.3,4389,1.0,1,Yes,1,3.2,21,Support,1,1
E72429,32,5.6,7485,1.0,4,Yes,0,1.3,20,Sales,0,0
E71047,35,3.2,6837,1.0,3,No,3,3.6,25,Operations,0,0
E70780,34,5.9,8486,1.0,4,Yes,0,1.5,19,Sales,0,0
E70900,34,4.4,6384,4.0,3,Yes,3,1.7,9,Support,0,0
E73898,36,1.5,4442,1.0,1,No,0,1.6,8,Sales,1,1
E70864,35,1.5,3019,1.0,2,No,1,2.5,2,Management,1,1
E71952,46,0.1,5993,4.0,4,Yes,2,1.4,2,Engineering,0,0
E72340,33,4.0,7996,5.0,4,No,1,5.0,16,Management,0,0
E72760,34,12.1,6282,3.0,3,No,3,1.7,24,Sales,0,0
E71197,39,11.5,6445,3.0,2,Yes,1,1.1,15,Management,0,0
E70100,41,8.0,6559,3.0,3,Yes,1,3.5,23,Operations,1,1
E71049,39,3.3,5412,3.0,1,No,2,2.5,12,Engineering,1,1
E71627,44,3.8,2500,3.0,4,Yes,2,3.6,7,Engineering,0,0
E73783,45,7.2,5700,4.0,3,No,1,5.5,22,Management,0,0
E72831,41,2.6,5596,4.0,3,No,2,4.1,2,Sales,0,0
E72443,40,2.3,6448,5.0,3,No,3,1.2,15,Operations,0,0
E72537,52,12.0,12000,3.0,3,Yes,1,3.1,1,Operations,0,0
E71271,46,1.9,4256,4.0,2,No,3,9.4,36,Engineering,0,0
E71758,49,2.8,9234,1.0,3,No,1,6.5,8,Sales,0,0
E73585,36,4.7,7190,5.0,1,No,0,5.7,14,Management,0,0
E72748,24,4.2,10908,2.0,1,No,2,4.0,32,Engineering,0,0
E71378,49,5.2,4171,1.0,1,No,3,1.2,24,Engineering,1,1
E70766,29,4.8,7237,1.0,4,No,1,0.5,11,Engineering,0,0
E70750,38,2.1,6747,5.0,4,Yes,0,0.8,10,Support,1,0
E70962,36,0.6,3451,3.0,3,No,1,1.1,16,Management,0,0
E73409,48,2.3,9135,1.0,2,No,3,2.6,16,Support,0,0
E73624,30,3.6,9069,1.0,3,No,2,5.4,6,Engineering,0,0
E73060,46,3.8,8970,4.0,1,No,0,0.9,13,Engineering,0,0
E72290,45,2.7,10385,3.0,3,No,0,5.1,10,Management,0,0
E70168,33,4.1,6860,5.0,3,No,0,3.7,30,Management,0,0
E70073,49,3.5,2648,1.0,1,Yes,1,11.5,14,Engineering,0,0
E72607,45,5.0,10115,5.0,2,No,1,7.1,42,Engineering,0,0
E73744,46,13.7,5516,5.0,3,No,0,5.7,7,Management,0,0
E73984,42,2.8,5536,5.0,1,Yes,1,7.0,12,Engineering,1,1
E73669,37,10.4,6982,4.0,1,No,2,2.5,11,Operations,0,0
E71883,51,4.4,6003,5.0,1,No,2,2.7,5,Operations,0,0
E72166,35,0.6,5162,3.0,4,No,0,1.8,34,Sales,0,0
E71138,21,12.8,11904,2.0,4,No,0,2.9,11,Support,1,1
E72568,35,0.8,4775,5.0,1,No,0,1.6,13,Management,0,0
E72761,39,5.8,5924,1.0,3,No,2,1.7,4,Sales,1,0
E70992,45,6.8,5871,4.0,1,Yes,3,2.8,1,Operations,0,0
E72053,45,8.2,2821,3.0,3,No,1,2.2,13,Sales,0,0
E71499,36,7.1,9707,3.0,4,Yes,0,3.3,6,Engineering,0,0
E72302,56,2.0,9070,1.0,3,No,3,3.2,39,Support,1,1
E73216,44,5.7,6233,1.0,4,No,1,0.5,7,Operations,0,0
E71905,36,3.0,4282,5.0,1,Yes,1,1.1,6,Management,0,0
E71093,43,3.6,4372,4.0,1,No,0,1.8,5,Engineering,0,0
E73086,36,2.2,7914,3.0,2,No,0,1.6,4,Sales,0,0
E71384,35,5.7,6846,3.0,2,No,1,6.5,8,Operations,0,0
E72431,25,5.9,5828,3.0,3,No,2,1.2,9,Sales,0,0
E73441,41,1.5,9196,1.0,1,No,3,4.8,11,Engineering,0,0
E73150,36,10.9,2500,4.0,1,No,1,0.6,5,Operations,0,0
E71738,35,13.4,2500,3.0,4,No,1,2.8,10,Support,0,0
E73542,43,8.7,6228,1.0,2,No,1,6.8,21,Operations,1,1
E71503,32,4.8,7594,2.0,2,No,2,2.7,18,Support,0,0
E72564,31,0.7,9553,3.0,2,No,1,3.6,3,Support,0,0
E71631,45,12.2,5582,3.0,4,Yes,1,3.5,9,Engineering,0,0
E72102,36,12.4,6662,1.0,1,Yes,1,2.0,30,Management,1,1
E72515,37,3.4,6698,1.0,2,Yes,0,2.7,12,Support,0,0
E70266,44,7.4,2500,5.0,4,No,1,2.6,18,Support,0,0
E71033,45,6.0,10148,2.0,3,No,0,9.0,17,Sales,0,0
E71829,33,5.1,6107,2.0,1,No,1,3.5,6,Support,0,0
E72631,47,5.1,8729,3.0,3,No,2,5.6,5,Engineering,0,0
E72814,25,4.9,6356,5.0,1,No,1,1.1,12,Support,0,0
E72585,44,8.9,6970,1.0,4,Yes,0,5.5,4,Engineering,1,1
E71844,35,9.2,4243,1.0,4,No,2,2.6,34,Sales,0,0
E73905,45,7.9,7465,3.0,1,Yes,0,1.0,31,Operations,0,0
E72107,26,2.2,6751,3.0,3,No,3,4.3,19,Engineering,0,0
E73533,29,7.1,7279,3.0,4,No,1,4.8,14,Engineering,0,0
E72214,33,1.7,4561,5.0,3,No,2,2.0,28,Operations,0,0
E70144,35,1.7,7478,1.0,1,Yes,1,1.9,2,Sales,1,1
E72863,48,3.5,3683,2.0,1,Yes,1,3.0,31,Operations,0,0
E70331,36,1.3,9958,3.0,3,No,1,5.1,12,Sales,0,0
E71973,42,4.5,7826,3.0,1,Yes,1,2.8,16,Management,0,1
E70247,53,5.1,4883,1.0,3,Yes,1,5.7,17,Sales,1,1
E70373,28,3.8,4949,2.0,2,No,3,2.9,16,Operations,0,0
E70380,54,3.1,5400,5.0,2,Yes,0,2.7,30,Sales,0,0
E72547,38,1.4,9102,1.0,3,No,4,6.0,43,Support,0,0
E70320,27,0.6,4395,2.0,2,No,4,1.9,24,Sales,0,0
E72239,41,5.3,7361,4.0,4,No,4,6.0,19,Support,0,0
E70636,39,7.1,8102,2.0,1,No,1,8.6,11,Engineering,0,0
E72664,32,8.2,6193,2.0,2,Yes,1,0.3,3,Support,0,0
E71587,37,4.9,6238,2.0,2,No,1,9.3,69,Operations,1,1
E73810,46,4.1,9390,1.0,2,Yes,0,2.0,10,Sales,0,1
E71331,34,9.8,3304,2.0,3,No,1,3.2,18,Engineering,1,1
E73797,40,12.3,9463,4.0,3,Yes,1,4.4,22,Operations,0,0
E73529,45,1.0,5209,3.0,1,Yes,7,3.8,7,Sales,0,0
E72614,37,3.5,5641,5.0,1,Yes,3,4.2,3,Support,0,0
E72282,44,3.0,3839,5.0,3,No,3,3.1,11,Support,0,0
E72674,39,0.9,10079,5.0,3,No,1,0.6,26,Engineering,0,0
E71214,48,7.0,2500,2.0,1,No,3,1.1,16,Operations,0,0
E70430,33,7.5,5731,2.0,1,Yes,2,1.1,16,Operations,1,1
E71010,44,3.3,3890,3.0,2,No,2,0.5,12,Operations,0,0
E73799,30,0.7,6180,4.0,2,No,0,1.6,15,Management,0,0
E70191,46,3.0,4772,3.0,2,Yes,2,1.3,26,Sales,0,0
E73550,30,2.3,4307,5.0,1,No,2,0.6,6,Engineering,0,0
E71175,38,4.1,5227,5.0,3,No,2,1.9,4,Operations,0,0
E70435,38,12.1,4573,1.0,4,No,2,2.6,17,Engineering,0,0
E72884,33,5.2,8838,1.0,3,No,1,2.0,31,Support,0,0
E73647,46,3.3,8110,1.0,3,No,3,4.3,2,Sales,1,1
E71690,27,4.6,4208,4.0,3,No,1,1.6,19,Engineering,0,0
E71942,39,12.2,2500,5.0,1,Yes,2,3.2,17,Operations,0,0
E71280,33,4.7,4641,3.0,1,No,3,10.8,42,Engineering,0,0
E71899,36,10.8,7053,5.0,2,No,0,4.4,38,Operations,0,0
E73768,38,10.6,5087,4.0,4,No,3,3.6,24,Engineering,1,1
E71186,55,2.5,8446,1.0,4,Yes,0,5.1,8,Engineering,0,1
E71016,39,3.9,9419,5.0,4,No,2,2.3,10,Operations,0,0
E72232,42,7.9,8711,4.0,4,Yes,1,3.6,11,Support,0,0
E70687,49,1.6,5436,5.0,4,No,1,3.4,11,Support,0,0
E71565,22,8.0,3702,3.0,3,No,0,10.0,11,Sales,0,0
E70638,48,4.9,7105,5.0,1,Yes,0,2.7,17,Management,0,0
E70569,35,1.0,8290,2.0,4,No,2,2.2,19,Management,0,0
E70933,50,5.3,5709,5.0,1,Yes,0,5.6,13,Sales,0,0
E71407,40,5.4,2500,5.0,3,Yes,1,0.3,3,Support,0,0
E71169,46,1.0,7453,2.0,4,No,0,4.0,11,Operations,0,0
E71360,51,12.8,7640,2.0,1,Yes,1,1.5,5,Operations,0,0
E73290,42,9.3,6176,3.0,2,Yes,1,3.7,12,Operations,0,0
E70533,35,2.8,8067,2.0,3,No,0,0.6,20,Management,1,1
E73287,52,2.9,4199,1.0,1,Yes,1,8.9,23,Sales,1,1
E73462,51,3.7,7508,3.0,4,No,1,2.6,9,Support,0,0
E71814,46,4.9,4528,2.0,2,No,0,2.6,8,Operations,1,1
E71822,44,5.7,7913,1.0,3,No,4,3.4,20,Engineering,0,0
E73988,30,10.4,7071,1.0,1,Yes,1,3.0,44,Engineering,0,0
E72790,51,0.7,4685,4.0,1,No,1,6.6,11,Support,0,0
E70196,37,11.3,5502,3.0,1,No,2,3.3,36,Management,0,0
E72481,38,5.4,2500,1.0,1,Yes,2,3.9,13,Operations,1,0
E71802,47,3.9,4125,3.0,3,Yes,3,3.3,10,Sales,0,0
E70495,44,3.5,3706,4.0,3,No,0,1.1,17,Operations,0,0
E72639,33,4.2,6684,2.0,3,No,1,3.6,6,Operations,0,0
E70936,31,3.8,8781,1.0,1,Yes,1,3.6,15,Engineering,1,1
E73089,45,4.3,7403,1.0,4,No,1,2.9,13,Sales,0,0
E70979,41,8.2,4439,4.0,2,No,0,1.9,15,Management,0,0
E72428,23,6.6,6085,2.0,3,Yes,1,7.5,16,Sales,1,1
E72075,28,6.7,10679,4.0,3,No,1,2.4,13,Support,0,0
E71301,27,3.0,3715,5.0,4,No,1,9.1,23,Operations,0,0
E71813,36,2.6,8150,3.0,4,No,1,2.7,23,Sales,0,0
E71655,52,5.0,4251,3.0,4,No,0,7.4,8,Support,0,0
E70395,36,4.5,2500,5.0,4,No,1,1.0,14,Engineering,0,0
E73300,24,1.5,3503,2.0,3,Yes,1,2.0,19,Sales,1,1
E72368,52,6.3,5453,1.0,4,No,2,3.1,17,Operations,0,0
E71705,25,6.5,7949,1.0,2,No,1,6.5,5,Engineering,0,0
E70147,40,3.1,6222,1.0,3,Yes,2,1.0,21,Sales,1,1
E70797,46,4.0,5727,4.0,1,No,1,3.3,3,Engineering,0,0
E71750,39,3.9,5519,2.0,3,No,3,3.1,12,Sales,0,0
E70623,23,0.3,6816,1.0,3,Yes,1,2.6,42,Support,0,0
E72286,47,1.8,5908,3.0,1,No,1,3.7,20,Sales,0,0
E72028,36,2.0,4516,4.0,4,Yes,2,9.4,5,Support,0,0
E71009,42,6.4,6856,4.0,4,Yes,1,3.8,11,Sales,0,0
E71518,36,1.9,6982,5.0,1,No,2,3.7,3,Engineering,0,0
E70910,46,7.4,5330,3.0,4,Yes,0,0.8,16,Support,1,1
E71622,35,8.6,4688,4.0,2,No,0,9.7,48,Sales,0,0
E70895,45,1.6,5211,1.0,1,No,0,5.6,20,Sales,0,0
E71473,38,2.1,3756,5.0,4,Yes,0,3.1,41,Management,0,0
E73765,29,1.2,5823,3.0,1,No,1,1.5,5,Engineering,0,0
E71361,47,1.0,6335,2.0,1,No,2,2.8,19,Engineering,0,0
E70106,29,4.4,7496,1.0,3,No,1,2.5,4,Engineering,0,0
E70350,32,10.8,8811,1.0,1,No,1,4.2,17,Management,0,0
E71547,29,5.3,5306,3.0,1,No,1,0.7,19,Support,0,0
E70650,31,1.4,2500,3.0,3,No,1,3.3,33,Support,0,0
E70389,29,1.7,7488,4.0,3,Yes,1,3.2,4,Sales,0,0
E73052,25,4.5,10087,2.0,2,No,0,2.8,12,Engineering,0,0
E71472,36,2.2,4877,2.0,2,No,2,5.9,5,Engineering,0,0
E71117,33,7.8,5597,,1,No,4,8.1,4,Sales,1,1
E73331,44,14.8,5629,4.0,4,No,1,2.8,6,Sales,0,0
E70554,21,3.4,6060,5.0,4,Yes,0,3.4,22,Sales,0,0
E70299,37,4.2,10549,2.0,4,No,2,0.7,10,Operations,0,0
E70170,36,8.4,9612,2.0,3,No,1,3.3,15,Sales,0,0
E73326,36,8.4,5572,4.0,2,No,2,2.9,31,Support,0,0
E72954,33,2.6,4519,2.0,2,No,2,2.6,8,Sales,1,1
E71276,39,2.3,10206,2.0,3,No,3,1.9,11,Sales,0,0
E72354,21,8.7,4184,5.0,4,No,2,2.5,13,Engineering,0,0
E70415,21,4.4,6174,3.0,3,No,1,4.1,3,Operations,1,1
E73973,47,5.9,8941,2.0,3,No,2,3.8,5,Sales,0,0
E70764,35,4.5,4949,1.0,3,Yes,4,2.9,11,Engineering,0,0
E70428,44,6.7,6546,1.0,2,Yes,3,2.3,13,Support,1,1
E70186,32,9.6,6468,5.0,3,No,1,3.4,3,Support,0,0
E73053,32,1.4,8198,5.0,3,No,0,6.0,8,Operations,0,0
E71839,22,2.1,9074,4.0,3,No,0,5.5,5,Management,0,0
E72956,31,3.5,2500,1.0,3,No,2,0.4,16,Operations,1,1
E71914,36,3.9,8366,5.0,3,No,2,0.9,5,Support,0,0
E72317,49,9.1,9600,2.0,4,No,0,1.4,22,Management,0,0
E72915,25,4.0,5009,3.0,4,No,3,1.7,17,Support,0,0
E71889,31,3.9,4538,1.0,2,No,0,1.4,19,Engineering,0,0
E70630,33,4.4,3833,1.0,1,No,0,2.1,7,Support,1,1
E70950,47,0.4,7755,1.0,1,No,0,1.9,19,Engineering,0,0
E70162,47,5.9,3052,1.0,2,No,2,4.7,12,Engineering,1,1
E70413,37,6.1,2835,5.0,3,No,2,5.6,15,Operations,0,0
E71073,34,6.1,5322,3.0,2,No,0,6.7,20,Engineering,0,0
E72143,40,3.9,3430,2.0,3,No,3,3.6,12,Support,0,0
E72146,46,2.4,10817,3.0,1,No,1,3.0,9,Sales,0,0
E72017,21,3.8,6396,2.0,1,No,3,0.1,18,Management,1,1
E71030,23,4.6,5805,5.0,3,No,1,3.0,22,Sales,1,1
E70876,32,12.2,3846,1.0,3,No,3,1.4,65,Support,0,0
E70817,43,1.6,8896,1.0,3,No,3,1.8,25,Engineering,0,0
E70822,41,5.1,9438,4.0,4,Yes,2,1.3,24,Management,0,0
E72255,46,1.8,6771,5.0,1,Yes,3,8.5,8,Support,0,0
E73022,43,1.2,4197,5.0,1,No,1,8.3,11,Engineering,1,1
E72734,41,3.2,8907,3.0,2,Yes,1,4.4,5,Sales,0,0
E70872,46,7.4,5719,4.0,4,No,2,7.2,27,Engineering,0,0
E70245,48,1.6,6910,1.0,4,No,0,4.2,6,Management,0,0
E70229,39,0.4,2500,2.0,3,No,3,5.3,21,Sales,1,1
E73336,38,9.3,5378,5.0,4,No,2,0.7,22,Operations,0,0
E70906,28,2.5,5615,5.0,1,No,1,5.7,25,Support,0,0
E73440,30,0.8,3039,5.0,4,No,0,2.3,23,Engineering,0,0
E72056,21,3.3,2500,2.0,1,Yes,2,6.2,4,Support,0,0
E70896,26,3.9,5460,4.0,2,Yes,1,0.4,18,Support,0,0
E72235,32,3.3,6467,2.0,1,No,0,1.7,12,Management,0,0
E73857,58,4.0,4847,1.0,1,Yes,1,2.3,13,Support,1,1
E71753,45,1.2,4715,1.0,1,Yes,2,1.7,4,Engineering,0,1
E73913,34,2.4,3923,3.0,4,Yes,1,2.6,20,Support,0,0
E72913,31,8.7,7804,3.0,3,No,3,1.4,48,Sales,0,0
E73475,40,2.2,9152,2.0,4,Yes,0,5.0,8,Sales,0,0
E72153,43,0.8,4866,1.0,2,No,2,4.9,32,Sales,1,1
E70791,44,1.6,5586,5.0,1,Yes,0,8.2,39,Operations,0,0
E73070,39,2.4,2500,1.0,3,No,1,4.5,7,Support,0,0
E72237,30,10.5,9684,3.0,1,Yes,0,1.1,7,Support,0,0
E71910,34,7.0,8176,3.0,1,No,0,0.4,9,Engineering,0,0
E73404,39,4.9,7491,2.0,2,No,0,5.7,25,Management,0,0
E71327,30,9.9,4045,1.0,4,No,2,1.3,14,Support,0,0
E72308,38,5.4,6668,4.0,3,No,2,6.6,3,Support,0,0
E72192,21,5.2,9136,3.0,3,No,1,0.3,14,Management,0,0
E72876,32,4.3,3016,1.0,1,No,0,3.6,28,Management,1,1
E71651,24,1.2,7132,2.0,4,No,2,1.0,1,Support,0,0
E70698,28,9.4,4199,2.0,2,No,0,1.5,4,Engineering,0,0
E73355,36,3.9,4703,4.0,1,No,1,9.8,18,Engineering,0,0
E72967,43,13.9,6966,3.0,1,No,2,9.2,10,Sales,0,0
E72490,34,2.2,2823,3.0,4,No,0,2.8,17,Management,0,0
E72985,52,3.9,7085,4.0,2,Yes,0,0.5,6,Sales,0,0
E73083,27,1.1,11238,4.0,2,No,0,1.2,8,Engineering,0,0
E73820,46,12.9,4122,1.0,4,No,2,0.4,14,Engineering,0,0
E70890,43,15.4,5397,1.0,2,No,1,5.3,22,Operations,0,0
E72642,39,9.7,8081,4.0,2,No,1,1.8,3,Sales,1,1
E71717,36,1.5,7298,1.0,2,No,0,8.4,5,Operations,1,0
E72579,55,7.2,10177,4.0,4,No,1,3.3,12,Sales,0,0
E70894,49,4.4,9818,5.0,1,No,2,0.6,7,Support,0,0
E73969,42,4.6,6521,5.0,1,No,0,8.8,11,Engineering,0,0
E73541,36,8.9,4741,5.0,4,Yes,1,6.2,31,Sales,0,0
E71151,37,4.0,6485,4.0,4,No,2,9.4,5,Support,0,0
E71446,29,14.7,7135,4.0,4,No,0,1.2,15,Support,0,0
E70057,45,15.1,5589,1.0,1,No,1,11.0,5,Engineering,0,0
E71979,30,1.3,9312,3.0,3,No,2,12.4,14,Engineering,0,0
E71922,42,3.8,3836,4.0,3,Yes,2,2.8,5,Engineering,0,0
E71057,48,5.7,7837,3.0,2,No,0,4.5,13,Operations,1,1
E73309,35,1.2,8232,4.0,2,No,1,4.4,10,Operations,0,0
E73518,50,4.5,8643,3.0,2,Yes,1,0.9,10,Sales,0,0
E72330,33,1.2,9599,3.0,1,No,1,3.4,29,Engineering,0,0
E73658,47,1.2,7049,1.0,3,Yes,3,4.0,18,Sales,1,1
E72982,29,3.6,8534,2.0,3,Yes,2,5.9,1,Sales,0,0
E72410,48,1.6,10221,1.0,3,No,2,1.6,1,Engineering,1,1
E72291,37,4.8,6302,5.0,3,Yes,1,1.8,30,Management,0,0
E73675,25,7.1,9875,5.0,2,Yes,2,2.8,54,Sales,0,0
E70092,37,6.7,5055,3.0,2,No,2,6.6,23,Sales,1,1
E71234,46,2.0,4784,4.0,3,No,0,1.2,3,Sales,0,0
E72385,33,1.7,6666,5.0,4,No,1,4.6,35,Sales,0,0
E71013,21,7.0,6546,5.0,4,No,0,0.4,14,Engineering,0,0
E71700,30,6.3,5913,2.0,1,No,1,1.7,3,Engineering,0,0
E73373,36,4.5,5751,2.0,1,No,3,7.3,43,Engineering,0,0
E70947,41,1.4,5701,1.0,4,No,0,2.3,16,Support,0,0
E71793,47,4.3,4628,1.0,2,Yes,3,3.5,12,Support,1,1
E71109,32,2.5,6944,4.0,1,Yes,4,10.5,14,Sales,1,1
E70190,46,4.7,5364,4.0,2,Yes,1,0.9,16,Support,1,1
E72087,47,2.4,5079,3.0,3,No,0,0.9,12,Support,1,1
E73572,32,1.4,8949,3.0,4,No,4,11.0,6,Support,0,0
E73695,45,3.9,7153,4.0,1,No,1,1.6,2,Engineering,0,0
E73023,24,10.6,8067,5.0,1,No,1,0.3,19,Sales,0,0
E71531,39,0.6,6651,1.0,3,No,0,2.4,15,Support,0,0
E71996,51,2.4,8244,4.0,2,Yes,2,3.4,8,Support,0,0
E72682,44,5.2,4875,4.0,4,No,2,7.1,16,Management,0,0
E71954,42,2.8,7747,4.0,2,No,0,0.9,12,Operations,0,0
E72812,51,6.7,7278,5.0,2,No,0,12.5,38,Sales,0,0
E73588,46,7.2,8983,3.0,1,No,2,2.2,2,Support,1,1
E70723,46,8.8,7452,1.0,3,Yes,1,3.6,11,Operations,0,0
E73176,35,2.0,6576,3.0,4,Yes,2,2.4,12,Sales,0,0
E72111,43,4.8,2500,4.0,3,No,2,2.8,9,Engineering,0,0
E72281,37,4.3,7772,2.0,1,Yes,1,0.7,36,Engineering,1,0
E70676,21,3.7,9482,5.0,1,Yes,1,6.4,37,Support,0,0
E70105,38,9.6,7432,4.0,4,Yes,1,4.6,4,Sales,0,0
E73413,48,6.4,6656,2.0,1,Yes,0,6.5,12,Engineering,1,1
E72801,60,2.2,7701,3.0,1,No,1,1.6,4,Sales,0,0
E73944,27,4.5,4165,5.0,2,Yes,0,6.5,12,Sales,1,1
E71963,40,9.7,5428,3.0,2,No,3,8.7,25,Management,0,0
E70902,34,2.1,6262,3.0,3,Yes,0,2.2,9,Sales,0,0
E72301,35,3.8,8549,5.0,2,No,0,3.5,6,Sales,0,0
E71432,22,3.5,9090,5.0,1,Yes,2,10.5,12,Sales,0,0
E72470,46,0.7,3281,1.0,4,No,2,2.0,21,Management,0,0
E70774,49,0.8,9911,4.0,1,Yes,1,5.0,13,Operations,0,0
E71232,32,2.9,9110,3.0,1,No,2,9.6,19,Support,0,0
E70858,34,1.8,9670,3.0,2,No,3,2.0,21,Operations,0,0
E71428,32,2.6,4592,1.0,2,No,4,6.5,17,Engineering,0,0
E72972,35,6.5,7586,3.0,3,No,1,3.8,33,Support,0,0
E72029,32,2.5,5261,5.0,1,No,2,4.1,6,Engineering,0,0
E72127,44,1.7,8153,1.0,3,No,1,1.0,56,Sales,1,1
E70989,43,6.0,10530,3.0,2,No,0,1.5,26,Support,0,0
E73154,49,6.1,8037,2.0,1,No,0,0.4,13,Sales,1,1
E70497,44,8.5,7004,2.0,3,No,0,13.8,13,Engineering,1,1
E73937,25,7.4,5063,4.0,2,Yes,1,1.9,31,Engineering,0,0
E71607,32,7.7,2500,1.0,3,No,0,5.0,39,Sales,0,0
E73430,43,3.0,5687,4.0,3,Yes,3,10.3,6,Engineering,0,0
E72135,49,2.0,5658,3.0,1,No,2,5.2,3,Engineering,0,0
E71989,27,7.2,6468,2.0,2,No,2,0.9,18,Support,1,1
E70064,27,3.2,6414,2.0,1,Yes,2,0.7,11,Support,0,1
E73342,24,5.3,3538,4.0,4,No,0,1.3,11,Sales,0,0
E72653,28,2.0,2747,4.0,4,Yes,2,5.2,6,Engineering,0,0
E71814,46,4.9,4528,2.0,2,No,0,2.6,8,Operations,1,1
E70274,27,4.3,6059,2.0,3,No,1,1.7,5,Support,0,0
E70725,46,4.3,2500,3.0,4,No,0,3.8,15,Operations,0,0
E71679,42,3.5,4006,1.0,1,No,0,2.3,34,Engineering,1,1
E72596,26,2.1,9405,1.0,1,No,2,6.8,18,Operations,1,1
E71149,30,6.3,6388,4.0,1,No,2,0.6,13,Support,0,0
E72201,48,6.8,6464,5.0,1,No,0,1.4,34,Sales,0,0
E72661,52,9.9,4290,5.0,2,No,2,4.0,21,Sales,0,0
E71363,28,0.8,4251,1.0,1,Yes,3,0.6,38,Engineering,1,1
E70410,51,3.6,3093,4.0,3,No,3,5.7,20,Support,0,0
E70830,36,8.6,5593,5.0,3,No,0,6.3,11,Operations,0,0
E70912,30,1.7,10215,2.0,2,No,0,3.0,7,Sales,0,0
E72565,44,1.5,3207,2.0,3,Yes,0,7.3,4,Management,1,1
E72092,33,13.6,5289,3.0,2,No,1,0.8,15,Operations,0,0
E73697,34,6.7,7343,1.0,1,No,1,1.5,48,Management,1,1
E70390,38,6.1,2500,2.0,1,No,0,2.3,33,Engineering,0,0
E72268,47,10.0,8483,5.0,1,Yes,2,4.2,20,Operations,0,0
E72188,21,10.1,7608,2.0,2,No,1,1.4,4,Engineering,0,0
E71373,32,7.7,6211,3.0,1,Yes,0,3.4,16,Engineering,0,0
E72405,38,7.4,5303,5.0,2,No,0,3.4,25,Operations,0,0
E70722,31,6.7,3418,4.0,3,No,1,5.3,2,Support,0,0
E73205,38,1.9,4917,1.0,4,Yes,2,2.0,15,Sales,0,0
E70261,30,3.9,8083,4.0,2,No,2,1.8,12,Sales,0,0
E73350,52,1.1,4901,4.0,1,Yes,3,3.0,27,Support,1,1
E70898,27,4.3,6394,3.0,2,No,1,2.0,27,Operations,0,0
E73151,34,2.1,7487,1.0,2,No,0,1.3,9,Operations,0,0
E72243,38,3.5,10552,5.0,2,Yes,2,7.4,34,Support,0,0
E72163,41,2.3,5257,4.0,3,No,2,6.8,11,Sales,0,0
E73123,43,6.5,5849,3.0,4,No,1,4.8,5,Support,0,0
E73121,55,4.9,6529,3.0,4,No,1,4.9,3,Sales,0,0
E70718,43,9.4,6703,4.0,3,No,3,4.0,7,Support,0,0
E73452,42,4.6,2500,1.0,2,No,1,2.5,4,Support,0,0
E72440,39,3.5,4495,2.0,2,No,1,1.9,17,Engineering,1,1
E73256,35,4.7,3731,4.0,4,No,2,6.0,5,Engineering,0,0
E72067,41,14.0,7608,4.0,4,No,0,5.1,23,Engineering,0,0
E72406,51,5.2,6491,2.0,2,No,2,1.1,24,Support,0,0
E73108,36,5.7,6698,5.0,2,Yes,3,2.9,28,Support,0,0
E73067,31,3.2,3640,4.0,4,No,2,2.5,9,Management,0,0
E73411,45,1.7,4962,5.0,3,Yes,3,1.9,25,Sales,1,1
E73847,62,8.9,7734,4.0,3,No,0,6.7,4,Operations,0,0
E73048,46,1.2,4215,3.0,2,Yes,1,5.7,13,Support,0,0
E70935,61,0.7,10166,3.0,4,Yes,0,4.1,18,Engineering,0,0
E72802,25,4.9,6722,1.0,4,No,1,1.3,9,Sales,0,0
E70420,29,5.9,7016,5.0,4,No,0,1.3,10,Operations,0,0
E72197,43,12.7,3587,4.0,4,No,0,0.4,5,Operations,0,0
E70009,28,7.2,11335,1.0,2,Yes,2,2.9,16,Engineering,0,0
E73117,40,9.1,3512,3.0,3,Yes,1,3.2,4,Operations,0,0
E71937,33,3.1,7124,3.0,1,No,0,2.2,11,Engineering,0,0
E71119,46,1.3,11550,2.0,3,No,1,1.8,8,Support,0,0
E73919,43,7.7,3373,5.0,4,No,0,3.4,18,Sales,0,0
E70534,35,1.0,4283,4.0,4,No,1,3.1,5,Engineering,1,0
E70548,42,4.8,8434,3.0,1,No,1,1.7,7,Engineering,0,0
E71584,26,5.6,5775,3.0,4,Yes,0,5.6,44,Operations,0,0
E70298,35,2.8,6718,3.0,3,No,0,3.9,19,Operations,0,0
E73024,21,1.2,4174,2.0,3,No,0,0.8,7,Sales,0,0
E73362,37,4.4,6106,3.0,3,No,4,2.8,12,Sales,0,0
E73487,53,0.8,5914,5.0,4,No,0,1.0,16,Management,0,0
E73385,36,9.1,5430,1.0,1,No,1,5.1,21,Engineering,1,1
E73493,42,4.5,7718,1.0,1,No,2,0.8,12,Support,1,1
