transaction_id,amount,hour,txns_last_hour,merchant_category,foreign_transaction,card_present,account_age_days,distance_from_home_km,is_fraud
T101684,19.89,8,2,electronics,0,1,2022,5.2,0
T105094,24.07,16,1,electronics,0,1,1550,9.2,0
T105603,81.54,3,3,Grocery,0,0,574,15.7,1
T100153,15.44,1,1,Restaurant,0,1,1657,15.6,0
T106362,40.44,13,1,Grocery,0,0,961,7.5,0
T108025,28.9,9,2,Restaurant,1,1,1003,5.3,0
T102407,150.48,2,1,restaurant,0,0,2418,3.3,0
T104106,34.04,6,1,travel,0,1,606,4.4,0
T102044,58.15,9,0,grocery,0,1,2477,31.0,0
T106200,22.59,6,2,grocery,0,0,1366,28.6,0
T100825,37.82,5,0,Restaurant,0,1,809,4.1,0
T101363,278.87,0,2,electronics,0,1,1384,6.4,0
T104903,13.23,3,1,online,0,1,1512,18.0,0
T107120,46.46,21,2,electronics,0,1,2249,2.2,0
T100483,8.44,20,0,Restaurant,0,1,284,10.0,0
T102388,32.61,19,1,travel,0,0,1561,12.5,0
T100921,64.75,5,1,ONLINE,0,1,928,14.7,0
T107991,91.17,18,0,Gas,0,0,1148,5.3,0
T107476,226.25,10,0,electronics,0,0,769,2.1,0
T104925,17.03,11,1,gas,1,0,886,8.5,0
T108272,55.37,3,1,online,0,0,1680,3.0,0
T103548,256.32,20,1,gas,0,1,345,19.6,0
T108228,23.54,3,0,gas,0,1,1347,8.5,0
T101572,53.39,11,0,electronics,0,0,1898,6.6,0
T106436,69.76,2,1,online,0,1,956,30.0,0
T104056,53.88,10,0,electronics,0,0,593,4.7,0
T105058,23.22,1,2,electronics,1,1,1576,31.1,0
T105353,47.51,23,0,gas,0,0,554,2.9,0
T105732,17.62,0,2,restaurant,0,0,532,92.0,0
T100843,42.3,8,1,restaurant,0,0,204,1.3,0
T107473,61.82,4,1,travel,0,1,2328,33.3,0
T104516,201.78,6,3,restaurant,0,1,911,32.0,0
T105807,222.07,20,1,travel,0,0,637,3.2,0
T106642,47.7,23,2,grocery,0,1,1013,9.9,0
T102464,29.52,14,2,grocery ,0,1,727,1.7,0
T106764,45.02,15,2,Gas,0,1,195,65.6,0
T103909,64.29,4,0,online,0,0,921,2.0,0
T105431,121.09,23,1,restaurant,0,0,851,7.7,0
T105243,63.2,23,1,travel,0,1,1272,8.7,0
T107730,13.46,9,0,Grocery,1,0,747,105.6,0
T100360,39.46,10,1,grocery,1,1,1316,19.9,0
T105627,74.71,16,3,online,0,1,402,16.6,0
T107157,26.38,9,3,travel,1,0,1796,1.8,0
T104942,86.35,10,3,online ,0,0,666,5.4,0
T100941,13.18,11,1,grocery,0,0,2225,7.1,0
T108233,36.78,16,1,gas,0,0,1416,2.7,0
T100253,120.43,23,1,grocery,0,1,1962,6.4,0
T101892,35.6,7,0,electronics,0,0,2026,2.2,0
T104090,9.33,23,0,grocery,0,1,1517,10.5,0
T104978,173.02,15,2,online ,0,0,1128,8.9,0
T100468,45.7,17,1,online,0,1,1231,7.2,0
T103577,59.71,14,0,Online,1,1,1837,19.3,0
T107596,72.99,23,0,online,0,1,1879,31.9,0
T102185,76.5,5,0,grocery,0,1,2359,6.0,0
T103493,9.86,10,0,grocery,1,1,1885,10.4,0
T105125,87.33,22,0,electronics,1,1,796,4.1,0
T106984,70.53,4,0,restaurant,0,1,155,18.6,0
T101490,42.44,6,2,electronics,0,1,1063,135.1,0
T103575,84.25,20,0,restaurant,0,0,364,49.6,0
T101116,47.36,6,1,online,0,1,420,14.0,0
T104048,31.4,20,0,gas,0,1,2280,15.9,0
T101899,157.96,9,1,restaurant,0,1,620,48.4,0
T103641,53.46,17,0,grocery,0,1,1155,23.6,0
T103122,36.34,13,1,electronics,0,1,832,1.0,0
T106358,41.9,19,1,electronics,0,0,1472,12.7,0
T108819,28.94,7,1,electronics,0,1,223,53.4,0
T102739,64.95,22,0,electronics,0,0,1518,7.2,0
T101838,65.95,12,0,grocery,1,0,1978,6.1,0
T101844,43.83,3,1,Gas,0,0,1506,7.3,0
T107434,21.76,18,3,grocery,1,0,1524,32.6,0
T105091,60.18,0,1,Gas,0,1,2080,9.5,0
T106114,66.28,7,2,restaurant,0,0,66,3.1,0
T102272,50.13,2,0,restaurant,0,1,1879,1.5,0
T101616,16.7,16,0,online,0,0,1130,6.0,0
T103650,68.44,23,3,online,0,0,1345,25.2,0
T101189,44.37,9,1,grocery,0,1,97,2.1,0
T105984,115.22,2,1,gas,0,0,1281,0.6,0
T100345,92.64,1,0,Gas,0,1,238,17.9,1
T105741,43.73,5,3,grocery,0,1,1688,39.9,0
T107200,35.11,16,2,Travel,0,0,1680,7.2,0
T101988,71.91,5,0,gas,0,1,570,12.8,0
T101573,13.68,7,1,grocery,0,1,929,19.3,0
T105554,102.81,21,1,Gas,1,1,2335,13.1,0
T100995,13.17,15,1,travel,0,1,905,37.4,0
T108530,106.0,12,0,gas,1,1,1406,1.0,0
T107690,45.67,11,0,grocery,0,1,1719,31.3,0
T107996,232.08,19,2,restaurant,0,1,931,1.8,1
T103940,99.55,16,1,grocery,0,0,517,1.7,0
T104957,10.8,12,1,grocery,0,0,860,17.8,0
T108978,89.54,1,0,grocery,0,1,352,1.2,0
T102034,24.39,15,3,online,0,1,1747,4.6,0
T102128,38.96,3,5,online,0,0,1744,2.5,0
T103223,66.15,7,0,Online,0,0,489,2.8,0
T101894,41.98,12,1,grocery,0,1,142,8.8,0
T108655,26.29,1,2,gas,0,0,2017,54.6,0
T106024,76.39,14,2,online ,0,0,2214,6.1,0
T101355,9.76,4,0,Restaurant,0,1,1524,6.9,0
T101063,7.98,5,0,grocery,0,0,212,13.9,0
T108796,76.15,20,3,grocery,0,0,2411,2.0,0
T103288,77.34,16,0,online,0,1,225,56.5,0
T103949,50.71,8,1,grocery,0,0,1552,3.6,0
T108672,18.38,23,0,travel,0,1,1826,13.3,0
T104768,67.63,17,0,grocery,0,0,513,31.8,0
T105095,57.75,21,2,grocery,0,1,990,18.0,0
T102385,97.66,20,1,gas,1,0,1381,63.0,0
T100095,85.44,10,1,electronics,0,1,267,27.5,0
T101713,34.9,23,1,ONLINE,0,1,446,92.7,0
T104900,11.31,12,2,online,0,1,2378,14.3,0
T102182,123.84,4,1,travel,0,0,1788,159.9,1
T104420,334.44,1,2,grocery,1,0,287,42.2,1
T104200,45.96,22,0,restaurant,0,1,2436,6.6,0
T101772,21.93,18,2,restaurant,0,0,314,189.6,0
T102927,42.2,1,0,grocery,0,0,1868,34.5,0
T105824,91.5,18,2,online,0,0,567,119.1,0
T100913,20.16,2,1,travel,0,1,1084,6.7,0
T101112,73.38,18,0,online,0,0,2231,5.2,0
T102647,3.61,20,1,grocery,1,1,1114,40.4,0
T107551,73.24,10,1,Restaurant,0,1,1307,5.7,0
T103675,46.24,20,0,travel,0,0,554,48.2,0
T104977,17.39,23,2,Restaurant,0,1,505,60.6,0
T105548,23.48,0,0,electronics ,0,1,319,11.1,0
T106369,112.96,13,2,travel,0,1,1965,82.8,0
T103591,19.48,11,0,gas,0,1,2010,5.9,0
T108137,44.73,2,0,gas,0,1,434,28.5,0
T108076,75.67,4,3,Grocery,1,0,2475,42.9,0
T107731,10.72,9,0,grocery,0,1,337,27.5,0
T107085,71.88,2,0,electronics,0,0,2013,12.5,0
T101345,29.7,13,1,gas,0,0,2043,2.0,0
T104959,72.32,15,1,travel,0,1,216,60.1,0
T108743,77.99,21,1,grocery ,0,0,39,42.1,0
T102196,16.64,15,4,online,1,0,870,7.1,1
T104188,50.82,15,1,gas,0,0,1672,23.1,0
T103688,87.68,19,3,restaurant,0,0,2367,3.5,0
T104128,44.58,0,0,grocery,0,0,1331,0.3,0
T100830,49.17,21,1,grocery ,1,1,1948,14.6,0
T107559,78.23,20,0,grocery ,0,1,131,21.7,0
T104150,42.62,5,0,online,0,1,1818,20.1,0
T103693,11.75,7,1,online,1,1,319,33.2,0
T102978,33.85,22,2,restaurant,0,1,123,33.1,0
T102406,143.6,9,2,Restaurant,0,0,1501,3.9,0
T106423,78.82,3,1,gas,0,0,75,14.5,1
T107898,39.02,19,2,gas,0,1,1835,128.7,0
T106220,11.35,4,0,restaurant,1,0,893,99.5,0
T105453,221.64,23,1,restaurant,0,1,2127,98.6,0
T108234,53.91,19,2,electronics,0,1,652,16.6,0
T102067,60.55,10,1,grocery,0,1,310,15.0,0
T108724,19.31,14,3,Gas,0,1,599,7.5,0
T100214,33.61,14,0,travel,0,0,2061,5.2,0
T108852,27.41,23,2,grocery,0,1,1575,11.1,0
T101066,159.77,1,4,online,0,1,766,7.0,1
T101114,8.31,13,2,restaurant,0,1,2122,5.5,0
T102594,154.16,2,1,electronics,0,0,1878,28.6,0
T108188,25.55,8,1,electronics ,0,0,1909,6.9,0
T102548,25.66,23,0,Online,0,0,1692,18.5,0
T103516,36.96,17,1,online,1,1,765,3.3,0
T108406,15.8,0,0,gas,0,1,206,60.7,0
T102553,61.67,8,1,grocery,0,1,1929,0.1,0
T108826,101.16,2,0,online,0,1,40,2.4,0
T105785,30.46,3,2,online,0,0,1661,35.4,0
T105244,92.57,5,0,electronics,0,1,2256,24.9,0
T102784,16.07,16,1,grocery,0,1,685,1.9,0
T106449,157.65,5,0,online,1,0,1145,53.4,0
T107178,79.39,14,1,restaurant,0,1,2016,0.9,0
T105053,69.34,9,0,gas,1,1,898,0.8,0
T103023,36.58,8,1,online,0,0,2084,18.3,0
T100165,61.68,12,0,grocery,0,0,2400,19.4,0
T108809,47.05,9,0,restaurant,0,1,91,15.2,0
T100201,19.86,19,1,Grocery,0,0,1283,1.0,0
T107890,42.56,3,2,online,0,0,1111,2.2,0
T104334,38.27,22,3,restaurant,0,0,1741,19.4,0
T106073,33.65,10,1,electronics,0,1,42,41.4,0
T107194,40.97,9,1,online,0,0,1720,3.1,0
T100985,68.97,5,0,Restaurant,0,0,1836,1325.1,0
T104648,31.99,20,2,restaurant,0,0,1923,11.6,0
T102713,43.13,22,2,restaurant,0,0,40,33.4,0
T101991,31.73,21,1,electronics,0,1,1650,35.7,0
T100798,87.69,8,1,grocery ,0,1,661,11.4,0
T108571,20.51,11,1,Restaurant,0,0,76,5.9,0
T101963,43.74,14,2,grocery,0,1,1967,80.1,0
T106788,130.75,10,2,grocery,0,0,977,28.4,0
T103469,59.36,18,0,gas,0,0,690,5.1,0
T101819,57.47,23,1,Online,0,0,1527,15.5,0
T107133,75.79,19,3,Travel,1,1,1404,19.3,0
T105615,41.84,14,2,restaurant,0,1,509,3.5,0
T101644,35.8,9,0,grocery,0,1,1018,1.5,0
T107339,41.29,9,0,gas,0,1,555,96.0,0
T106003,59.0,1,1,gas,0,0,1376,3.5,0
T101280,95.07,19,2,restaurant,0,0,2040,48.8,0
T101399,74.03,15,0,electronics,0,0,785,9.1,0
T102671,25.77,6,0,restaurant,0,1,2180,9.0,0
T102039,522.19,13,0,restaurant,0,1,593,27.2,0
T100048,14.37,16,3,travel,0,0,840,24.6,0
T105080,37.44,11,0,gas,0,1,2498,17.6,0
T101254,58.08,9,1,electronics,1,0,1407,4.3,0
T108566,62.69,14,1,gas,0,1,850,29.2,0
T100435,427.45,22,2,electronics ,0,0,228,28.7,1
T103263,10.4,1,1,restaurant,0,1,153,3.2,1
T100366,97.72,18,0,online,0,1,695,54.3,0
T102162,31.93,4,3,grocery ,0,1,2198,5.5,0
T107858,33.09,21,1,online,0,1,483,0.6,0
T101378,122.38,22,3,grocery ,0,0,1001,7.4,0
T106934,124.43,9,1,gas,0,1,329,95.8,0
T102843,24.2,17,1,Restaurant,0,0,8,3.4,1
T104836,3.09,19,1,restaurant,0,1,1385,6.0,0
T102944,62.61,8,2,restaurant,0,1,1908,5.7,0
T103144,157.74,13,3,Online,0,0,1337,178.7,0
T103874,206.61,23,0,electronics,0,1,1570,291.4,0
T106015,10.99,21,0,electronics,0,1,2411,2.6,0
T103183,28.37,0,2,Gas,0,1,1901,3.5,0
T107337,104.95,18,2,online,0,0,1360,29.1,0
T108874,56.43,23,1,Gas,0,0,1376,15.8,0
T108359,95.93,8,2,Restaurant,0,0,1242,80.2,0
T108443,14.46,6,1,grocery,0,1,1481,49.7,0
T104610,27.51,9,0,Gas,1,0,1426,10.4,0
T106294,347.47,2,0,Restaurant,0,1,926,32.8,0
T105835,9.44,12,0,restaurant,0,1,1712,3.3,0
T101431,40.8,20,2,electronics ,0,1,468,46.9,0
T102763,14.44,4,1,restaurant,0,0,1912,15.8,0
T101699,30.55,8,0,restaurant,0,0,1663,12.0,0
T108706,72.7,15,1,grocery,0,0,1370,17.4,0
T104572,34.65,1,0,restaurant,0,1,1278,7.3,0
T105224,214.76,15,1,Electronics,0,0,605,7.3,0
T106638,82.66,3,2,Grocery,0,1,1754,7.5,0
T107605,40.31,0,0,gas,0,1,1162,22.4,0
T103143,131.96,20,0,ONLINE,0,0,855,7.1,0
T103001,3.5,19,1,online,0,1,1954,25.9,0
T102910,7.6,0,1,electronics ,0,0,2311,54.0,0
T105729,237.87,1,0,gas,0,0,186,2.4,0
T105905,11.98,11,1,grocery,0,1,2292,6.3,0
T107837,137.04,20,2,online,0,1,631,10.0,0
T100503,125.6,23,2,gas,0,1,2321,21.0,0
T107590,35.72,2,1,Grocery,0,0,930,4.8,0
T101695,79.28,3,2,Travel,0,1,1701,10.7,0
T107948,109.66,20,1,Restaurant,0,1,1859,3.4,0
T102236,90.93,1,1,grocery,0,0,2027,19.9,0
T105649,176.94,21,1,restaurant,0,1,938,10.9,0
T105019,23.69,5,2,online,0,1,970,6.9,0
T107703,54.79,20,1,Electronics,0,1,892,9.7,0
T106411,83.6,13,0,restaurant,0,1,494,5.4,0
T100937,91.65,18,0,restaurant,0,1,2382,93.3,0
T108806,102.74,18,0,online,0,1,1679,65.5,0
T107198,41.27,16,1,grocery,0,0,1192,61.6,0
T104492,158.04,22,1,Restaurant,0,0,459,4.8,0
T103715,48.75,4,0,grocery,0,1,274,3.0,0
T101657,307.14,5,0,Gas,0,0,1829,15.6,0
T106511,88.34,4,1,grocery,0,1,546,6.6,0
T108218,39.34,9,1,gas,0,0,733,75.5,0
T104364,40.11,17,1,online,0,0,1084,40.3,0
T102356,20.34,12,3,online,0,1,1923,3.4,0
T103380,94.67,13,1,restaurant,0,0,1244,38.8,0
T105310,43.02,11,1,online,0,0,1801,3.3,0
T105840,107.03,6,2,ONLINE,0,0,232,16.1,0
T101002,57.5,13,1,online,0,0,695,14.0,0
T105338,43.52,8,0,Grocery,0,0,675,7.8,0
T101647,79.07,0,1,restaurant,0,0,1170,5.5,0
T100978,130.65,23,0,electronics,0,1,624,205.5,1
T107959,128.04,20,0,Gas,0,1,146,37.4,0
T107234,164.78,8,0,electronics,0,0,2157,10.0,0
T106965,77.83,10,0,online,0,1,1919,3.0,0
T102673,110.74,19,2,restaurant,0,1,1431,9.5,0
T104203,120.74,1,0,gas,0,1,1657,48.8,0
T107302,125.06,2,0,restaurant,0,1,1317,24.9,0
T106848,35.17,20,0,restaurant,0,1,1754,11.2,0
T103855,20.43,5,0,gas,0,0,1284,88.4,0
T106033,33.27,11,0,gas,0,1,2158,42.7,0
T105509,19.64,14,1,gas,1,0,1038,20.1,0
T105352,128.44,22,0,gas,0,0,1939,3.0,0
T100351,133.32,6,0,gas,0,0,2394,6.9,0
T103823,141.32,19,1,Grocery,0,0,2428,23.2,0
T107508,34.52,2,0,travel,0,1,808,9.5,0
T108084,60.68,4,0,online,0,0,1582,14.7,0
T104553,85.24,20,1,Grocery,0,1,808,97.6,0
T103323,399.67,23,2,electronics,0,0,135,7.2,0
T106902,84.48,23,1,online,0,0,1255,3.4,0
T102754,43.65,20,0,electronics ,0,1,2425,5.4,0
T100576,11.64,6,1,online,0,1,1230,7.9,0
T103342,107.12,6,1,restaurant,0,1,127,61.2,0
T102140,266.71,21,1,Gas,0,1,1710,26.0,0
T100816,14.08,10,3,Online,0,1,268,43.8,0
T107969,174.78,7,0,grocery,0,0,1612,2.0,0
T104459,71.64,7,0,grocery ,0,0,1130,2.7,0
T104951,21.4,23,1,travel,0,0,1189,5.5,0
T102917,16.74,2,1,gas,0,0,965,16.6,0
T105121,4.33,1,0,online,0,0,379,2.6,0
T100142,63.26,17,3,grocery,0,1,1660,13.7,0
T106961,79.79,10,3,electronics,0,0,626,7.1,0
T107626,352.62,23,2,online ,0,1,1432,2.6,0
T102024,131.11,4,0,Electronics,0,1,186,17.7,0
T105569,157.86,23,1,restaurant,0,1,709,32.0,0
T102210,50.04,22,0,online,0,1,1217,10.6,0
T100333,82.01,22,4,electronics,1,1,623,2.5,1
T100861,222.27,15,0,restaurant,0,0,595,26.0,0
T106787,48.18,12,0,online,0,1,1857,3.2,0
T104712,44.57,4,2,online,0,1,2228,32.8,0
T105497,96.36,8,5,online ,0,1,2282,0.8,0
T107571,92.8,12,4,electronics,0,0,530,2.5,1
T103710,58.87,13,2,grocery,0,0,1409,2.3,0
T107594,50.3,14,1,restaurant,0,1,2354,7.5,0
T105514,108.68,4,0,gas,0,1,2217,6.8,0
T103354,72.47,18,0,electronics,0,0,501,21.5,0
T100570,78.21,7,2,online,0,1,262,2.8,0
T106854,14.03,20,2,grocery,0,0,1390,2.2,0
T107132,56.3,9,2,travel,0,1,1910,9.4,0
T105027,55.43,16,1,restaurant,0,0,599,146.0,0
T104423,43.22,6,1,electronics,0,0,815,0.8,0
T101814,119.39,4,1,restaurant,0,1,1282,9.8,0
T101180,104.47,22,0,grocery,0,0,1763,5.1,0
T102627,110.19,10,1,grocery,0,0,1630,14.9,0
T101401,39.44,8,0,online,0,0,1860,12.7,0
T108219,132.95,21,2,grocery,0,1,861,11.5,0
T101578,232.16,4,1,electronics ,0,0,2136,21.0,0
T102905,70.99,13,1,restaurant,1,1,536,2.3,0
T103581,14.86,6,2,grocery,0,0,1084,7.9,0
T100925,32.56,13,2,electronics,0,0,1458,9.1,0
T107537,9.42,2,0,grocery,0,1,2339,86.0,0
T107145,8.74,13,2,Restaurant,0,1,2383,0.2,0
T100951,69.61,5,1,electronics,0,1,1202,15.6,0
T107954,73.27,2,1,travel,0,1,1459,153.5,0
T103643,92.72,4,1,restaurant,0,1,1013,1.8,0
T106388,66.61,6,2,grocery,0,1,205,71.5,0
T106465,96.86,2,0,grocery,0,1,1123,87.9,0
T100787,213.8,21,1,restaurant,0,0,404,2.6,0
T104950,68.47,5,0,electronics,0,1,218,53.6,0
T107901,29.2,8,0,travel,0,0,287,3.7,0
T104649,201.78,15,0,Restaurant,0,0,1537,140.4,0
T107275,56.16,16,0,grocery,0,0,1501,8.1,0
T103499,40.69,21,2,online,0,0,444,1.2,0
T104818,96.56,7,1,Online,0,0,2261,20.3,0
T100918,51.34,16,1,grocery,0,0,2166,70.5,0
T105928,91.38,12,1,ONLINE,0,0,2221,49.6,0
T100280,136.61,20,1,travel,0,0,1002,30.6,0
T105220,153.1,19,2,online,0,0,628,55.0,0
T107025,69.95,21,0,online ,0,1,618,6.3,0
T102695,157.96,5,3,online ,0,0,1583,5.1,0
T107355,50.25,22,1,gas,1,1,101,27.4,0
T107775,38.1,13,1,restaurant,0,1,315,32.7,0
T105966,95.15,3,0,restaurant,0,0,645,5.0,0
T103164,18.2,2,1,grocery ,0,0,1153,4.7,0
T105126,23.65,14,0,gas,0,1,125,1.3,0
T102233,145.04,13,0,travel,0,0,1077,30.1,0
T107028,21.88,9,2,grocery ,1,0,971,36.4,0
T101318,15.88,17,0,restaurant,0,0,1690,25.2,0
T103154,104.45,17,2,travel,0,1,603,6.1,0
T106663,57.74,11,1,Restaurant,0,1,1679,5.6,0
T100056,34.77,5,1,gas,0,0,201,7.2,0
T103199,64.72,16,1,travel,0,0,1280,51.3,0
T100844,178.57,19,0,ONLINE,1,0,64,6.7,0
T102330,74.05,12,3,travel,0,0,575,18.8,0
T100189,31.65,18,3,grocery,0,1,2327,30.1,0
T104867,5.06,22,2,online,0,1,1648,13.2,0
T106399,228.34,17,0,grocery,0,1,254,11.6,0
T101353,72.77,16,2,online,0,1,2304,42.8,0
T102283,51.1,13,1,grocery,0,1,1851,9.1,0
T104140,43.71,8,1,Travel,0,1,1106,12.6,0
T103612,255.03,13,1,grocery,1,1,2071,45.0,0
T101286,173.03,19,3,restaurant,0,0,437,3.8,0
T106487,31.48,1,0,Grocery,0,1,12,59.9,0
T105907,99.46,13,1,electronics,0,0,1509,6.3,0
T100338,65.53,11,1,grocery,0,1,602,1.4,0
T106840,16.38,12,1,restaurant,1,0,500,9.9,0
T107134,81.61,22,2,online,0,0,117,1.0,0
T101428,338.31,20,1,grocery,0,0,28,11.1,0
T101525,88.3,4,0,online,0,0,2095,14.7,0
T106204,40.72,19,0,electronics,0,1,854,2.1,0
T100315,43.05,23,0,electronics,0,0,315,6.7,0
T107958,13.84,11,2,grocery,0,0,1145,45.1,0
T107288,45.95,14,0,grocery,0,0,843,11.0,0
T107469,30.13,2,0,electronics,0,0,1965,174.6,0
T104303,27.38,2,1,online,1,0,391,72.2,1
T101442,169.28,4,1,gas,0,0,470,9.7,0
T108950,28.23,21,1,restaurant,0,0,2443,3.5,0
T107210,18.18,17,4,online,0,0,1056,70.4,1
T102641,76.26,1,2,restaurant,0,1,1064,5.2,0
T107795,77.92,9,1,Gas,0,1,1680,7.9,0
T102704,111.77,2,0,grocery,0,1,1821,7.4,0
T105477,54.01,4,1,online,0,0,653,268.7,0
T101034,70.16,16,0,grocery,0,0,1225,10.5,0
T107697,22.01,6,2,grocery,0,0,1835,4.4,0
T108515,32.5,4,2,online,0,1,203,11.8,0
T103608,11.61,2,0,electronics,0,0,663,16.4,0
T106945,118.36,21,0,gas,0,1,1520,30.3,0
T100431,72.09,20,1,grocery ,0,1,1701,46.9,0
T105001,46.74,12,0,Online,0,1,366,54.2,0
T102844,95.67,0,2,gas,0,0,1242,29.6,0
T102722,13.39,14,0,grocery,0,0,312,1.5,0
T104274,74.04,1,1,online,0,1,178,2.2,0
T105102,60.52,3,1,restaurant,0,1,1095,66.1,0
T102583,195.23,3,1,Grocery,1,0,2471,12.4,0
T107587,65.31,4,1,Online,0,1,1876,2.0,0
T104704,8.89,11,3,restaurant,0,0,357,7.0,1
T107657,96.99,15,2,gas,0,0,1563,2.0,0
T100001,29.36,0,1,online,0,1,1086,2.5,0
T102383,10.94,22,0,Restaurant,0,1,987,1.8,0
T103185,39.93,4,3,Restaurant,0,1,109,14.8,0
T104163,170.01,3,2,restaurant,0,1,758,30.7,0
T101640,50.25,5,1,online,0,1,967,14.9,0
T107862,477.75,7,0,grocery,0,0,1644,3.1,0
T101422,59.23,6,1,grocery,0,1,698,1.0,0
T107340,41.98,2,1,online,0,0,1169,14.5,0
T100648,69.42,21,2,grocery,0,1,1066,27.4,0
T102607,39.05,4,1,electronics ,0,0,2005,4.9,1
T105098,41.24,12,0,gas,0,0,2314,393.8,0
T101566,8.85,7,1,Grocery,0,0,764,80.6,0
T104283,44.02,16,1,electronics,0,0,1700,26.7,0
T103927,22.09,23,5,gas,0,0,1048,28.6,0
T105210,48.87,13,1,restaurant,0,0,1677,5.1,0
T106375,90.34,6,1,Grocery,1,0,2228,15.7,0
T101310,91.17,1,1,Travel,0,0,2342,17.6,0
T102528,27.89,10,1,gas,0,1,650,6.1,0
T101612,17.96,15,1,ONLINE,0,0,1664,7.4,1
T104870,81.44,12,0,gas,0,1,1677,44.8,0
T105368,50.17,17,2,gas,0,0,1660,2.2,0
T108992,95.98,8,1,gas,0,1,1031,14.5,0
T102847,41.06,21,0,Gas,0,0,764,6.2,0
T107671,10.4,11,0,Gas,0,1,220,0.9,0
T104579,135.79,1,3,electronics,0,1,952,28.1,0
T103672,6.4,20,1,grocery,0,0,1137,125.9,0
T102803,45.86,23,1,travel,0,0,1021,16.2,0
T101716,41.22,18,2,restaurant,0,0,754,17.1,0
T108046,57.69,5,1,online,0,0,1966,44.1,0
T108357,112.87,4,0,restaurant,0,1,2106,3.2,0
T105345,24.31,2,1,grocery,0,0,1121,49.3,0
T102662,6.89,9,1,gas,0,1,2194,3.9,0
T107825,57.0,7,1,Travel,0,0,2147,3.5,0
T102762,197.14,6,1,Gas,0,1,219,22.7,0
T100352,17.35,17,3,gas,0,1,1313,69.0,0
T104660,90.27,23,1,electronics,0,0,1581,15.6,0
T104482,12.94,5,1,restaurant,0,1,1850,2.6,0
T102234,-45.49,16,2,online,0,1,1700,9.9,0
T107932,21.3,13,1,ONLINE,0,1,1806,4.9,0
T103655,7.63,5,0,grocery,0,0,1308,22.8,0
T104040,18.51,18,0,online,1,1,1122,52.4,0
T107482,45.76,6,3,restaurant,0,0,1643,6.5,0
T106123,53.89,9,1,electronics,0,0,1769,15.1,0
T105609,142.51,5,1,online,0,0,27,51.3,1
T103324,28.96,12,3,restaurant,0,0,786,0.4,0
T102309,31.75,12,0,gas,0,0,804,20.2,0
T103727,19.46,23,3,gas,0,1,375,8.9,0
T107048,58.38,11,3,restaurant,0,1,1318,7.1,0
T100385,324.13,1,0,travel,0,1,752,50.8,0
T102300,115.26,22,0,restaurant,0,0,1837,12.7,0
T108408,284.31,14,0,travel,0,0,706,18.2,0
T105754,170.73,3,1,online,0,0,136,198.3,0
T104774,28.9,13,4,online,1,0,1529,3.8,0
T100074,35.14,3,2,restaurant,0,0,1976,24.4,0
T104694,58.23,15,3,grocery,0,0,1640,108.9,0
T105821,18.41,11,0,online,0,0,1357,13.8,0
T100316,62.81,7,3,travel,1,1,2206,4.3,0
T105033,8.92,8,2,electronics,0,1,756,34.6,0
T101468,41.19,17,1,grocery,0,0,2058,1.2,0
T101454,23.5,10,1,grocery,0,1,768,14.0,0
T101147,67.35,12,2,gas,0,0,664,2.2,0
T103087,27.58,20,2,restaurant,0,1,940,6.2,0
T104021,66.67,12,1,restaurant,0,0,638,26.5,0
T101306,85.39,3,1,restaurant,0,1,785,25.1,0
T103810,15.14,23,1,restaurant,1,1,143,39.1,0
T103936,579.41,6,2,grocery,0,0,1668,81.1,0
T100423,216.51,5,1,online,0,1,697,6.6,0
T102371,114.54,23,2,online,0,1,417,39.6,0
T103589,32.73,1,3,grocery,0,1,1279,71.6,0
T106956,77.96,8,1,grocery,0,1,1663,318.6,0
T108709,133.03,22,1,Grocery,0,0,1541,35.3,0
T106779,84.47,6,3,gas,0,0,2270,8.7,0
T107260,51.45,10,0,travel,0,1,942,11.6,0
T105941,17.5,10,1,restaurant,0,0,2180,3.1,0
T105363,73.27,15,1,Gas,0,1,1007,31.0,0
T105381,93.05,17,0,online,0,0,1722,8.1,0
T101472,16.32,0,2,restaurant,0,0,1487,5.6,0
T108287,26.37,23,2,restaurant,0,0,1708,0.9,0
T105174,21.23,18,0,online,0,1,2254,15.1,0
T107353,20.01,12,2,Grocery,0,1,1346,0.9,0
T102432,195.27,8,0,Online,0,1,160,71.8,1
T102791,112.15,5,0,electronics,0,1,36,4.4,0
T107776,77.57,18,2,Gas,0,1,1630,19.7,0
T100286,30.63,5,4,restaurant,1,1,1357,5.7,1
T105051,957.36,8,1,Gas,0,1,324,10.6,0
T104248,42.76,7,1,online,0,1,1387,4.9,0
T102837,82.92,19,1,electronics,0,0,2183,18.6,0
T101016,62.85,3,4,online,0,0,1042,2.5,1
T104857,33.39,20,1,gas,0,0,592,69.3,0
T104573,14.28,11,0,Gas,0,1,1570,11.4,0
T100984,104.77,18,1,grocery,0,0,1254,1.9,0
T106891,94.44,21,1,restaurant,0,0,898,7.1,0
T103859,334.68,2,2,electronics,0,1,1221,13.5,1
T100262,12.26,12,0,gas,0,1,2344,7.8,0
T107225,23.69,1,0,Restaurant,0,0,1347,6.5,0
T100429,53.87,20,1,online,0,1,1115,2.7,0
T106110,45.03,10,0,grocery,0,1,1013,2.6,0
T106393,192.16,8,1,grocery,0,1,12,56.4,0
T108997,50.5,4,0,gas,0,0,815,4.1,0
