customer_id,recency_days,frequency,monetary,tenure_months,email_opens_90d,prior_responses,age,responded
C41151,135,8,1211.0,44,14,2,20.0,0
C43808,48,4,354.0,1,8,1,49.0,0
C41446,83,9,1207.0,60,16,1,38.0,0
C40057,10,23,1665.0,62,18,6,45.0,0
C41979,80,17,899.0,47,15,0,44.0,0
C41922,76,13,1156.0,46,15,1,51.0,0
C41057,74,15,1546.0,42,15,0,45.0,0
C43309,28,5,209.0,2,11,0,46.0,0
C43518,36,4,,6,5,0,21.0,0
C42330,328,3,529.0,57,0,0,60.0,0
C43658,40,4,328.0,19,10,3,22.0,0
C42982,185,3,637.0,64,2,0,50.0,0
C42410,232,3,441.0,52,0,0,62.0,1
C42291,227,5,301.0,58,2,0,53.0,0
C43675,48,3,309.0,1,13,2,36.0,0
C40092,20,18,3112.0,59,26,3,51.0,1
C41234,62,5,1259.0,46,16,0,31.0,0
C42385,243,5,348.0,68,2,0,56.0,0
C41013,82,7,1077.0,45,9,1,38.0,0
C41700,70,17,550.0,30,11,1,35.0,0
C43863,18,9,339.0,1,8,0,43.0,0
C43740,22,4,257.0,1,5,1,35.0,0
C43373,35,6,360.0,1,5,0,,0
C40947,17,28,3082.0,63,28,4,38.0,1
C41793,109,18,888.0,35,13,1,40.0,0
C41109,62,8,825.0,59,12,1,35.0,0
C40190,20,22,2557.0,64,12,3,23.0,1
C42087,86,15,855.0,55,13,2,44.0,0
C43572,58,9,304.0,1,5,0,55.0,0
C43695,28,8,334.0,1,10,1,47.0,0
C43023,311,3,189.0,58,0,0,54.0,0
C43839,33,5,365.0,1,10,0,31.0,0
C41531,73,8,975.0,42,11,1,39.0,0
C41996,139,3,593.0,44,14,3,26.0,0
C42682,287,5,686.0,58,1,0,30.0,0
C41954,48,8,1230.0,43,17,2,49.0,1
C42812,294,3,471.0,60,3,0,59.0,0
C43894,45,10,279.0,5,13,1,19.0,0
C43588,32,8,305.0,13,10,1,39.0,0
C40723,12,24,2909.0,67,35,3,40.0,0
C43176,38,10,263.0,17,13,0,29.0,0
C42111,217,3,378.0,60,3,1,61.0,0
C42281,349,6,560.0,67,2,0,48.0,0
C40676,14,31,2808.0,52,42,1,33.0,0
C40105,20,20,1844.0,67,9,1,55.0,0
C43413,11,4,329.0,10,12,1,18.0,1
C42801,308,3,348.0,61,2,0,50.0,0
C43989,32,4,376.0,4,7,0,54.0,0
C44192,30,6,289.0,7,10,1,18.0,0
C41963,59,17,506.0,50,9,1,43.0,0
C40902,24,29,2423.0,65,38,6,41.0,1
C42301,252,3,310.0,57,1,1,43.0,0
C41432,83,11,954.0,49,21,4,38.0,0
C42470,106,4,468.0,65,2,0,68.0,0
C40774,14,23,2227.0,55,29,2,41.0,0
C41232,89,13,730.0,54,16,0,81.0,0
C40858,23,17,2698.0,69,41,5,47.0,1
C41428,86,7,1369.0,55,12,1,60.0,0
C42972,415,4,514.0,53,5,0,42.0,0
C42029,36,9,1170.0,37,7,1,49.0,1
C42127,223,4,667.0,40,0,1,54.0,0
C40989,15,21,3004.0,68,27,4,34.0,0
C43154,33,9,292.0,1,9,3,31.0,0
C40497,13,27,3032.0,64,35,5,24.0,1
C44188,28,6,385.0,1,11,2,45.0,0
C41607,62,7,1060.0,52,15,0,51.0,0
C43430,47,7,309.0,1,10,0,44.0,0
C43873,48,5,213.0,15,14,0,35.0,0
C42135,245,5,291.0,63,2,1,55.0,0
C41989,62,11,889.0,46,12,1,42.0,0
C40064,11,26,1389.0,73,26,3,22.0,1
C43342,38,6,419.0,3,1,0,32.0,1
C42653,384,1,557.0,72,4,1,50.0,0
C41814,75,15,874.0,41,17,0,40.0,1
C40274,18,32,1584.0,54,34,2,61.0,1
C40725,8,14,2584.0,68,38,6,68.0,1
C41679,27,18,736.0,51,11,3,57.0,0
C42596,399,1,438.0,43,0,1,61.0,0
C41149,74,18,1034.0,44,11,1,32.0,0
C42201,315,4,469.0,64,1,0,50.0,0
C42661,359,0,357.0,60,1,1,51.0,0
C43943,18,2,340.0,1,7,1,44.0,0
C41363,121,18,691.0,49,16,1,31.0,0
C40410,4,25,2316.0,70,21,4,59.0,0
C40830,11,13,2379.0,57,39,5,47.0,1
C43781,62,4,236.0,14,17,1,18.0,0
C40912,18,26,1767.0,60,26,5,28.0,0
C42092,117,16,792.0,44,15,0,41.0,0
C40390,31,31,1861.0,68,33,3,32.0,0
C42243,310,4,151.0,47,2,0,61.0,0
C43123,258,3,290.0,61,3,0,49.0,0
C43121,317,1,576.0,57,2,0,45.0,0
C43957,43,9,294.0,3,9,2,27.0,1
C40718,15,15,1969.0,66,24,4,42.0,0
C43452,38,5,309.0,1,13,0,30.0,1
C42440,227,1,446.0,48,1,0,50.0,1
C43256,45,11,325.0,2,8,1,22.0,1
C43108,371,4,346.0,58,2,1,43.0,0
C43411,38,4,243.0,16,14,1,27.0,0
C43048,280,5,397.0,53,3,0,68.0,0
C40420,15,11,1515.0,64,30,5,51.0,0
C42197,337,5,431.0,44,2,0,50.0,0
C44105,26,7,373.0,5,13,0,32.0,0
C43877,33,11,211.0,1,13,3,29.0,0
C43912,42,6,308.0,1,17,0,39.0,0
C43117,350,2,259.0,54,1,0,63.0,0
C41937,77,16,1303.0,49,15,0,33.0,0
C41119,71,9,1176.0,51,14,2,36.0,0
C44115,37,5,334.0,11,8,1,25.0,0
C40534,20,26,2302.0,63,28,3,42.0,0
C40548,23,17,3863.0,57,29,3,56.0,0
C40298,21,9,1665.0,66,24,6,27.0,1
C43362,38,6,151.0,5,6,1,24.0,0
C43729,55,4,423.0,1,13,0,23.0,0
C42170,172,6,500.0,59,2,0,55.0,0
C41385,48,10,863.0,39,14,1,36.0,1
C43207,40,9,348.0,19,15,0,26.0,0
C43135,347,3,146.0,44,3,0,60.0,0
C43899,50,8,90.0,13,9,0,37.0,0
C44142,44,6,282.0,21,9,0,31.0,0
C43158,33,8,254.0,11,13,1,35.0,0
C40097,12,20,2133.0,59,31,1,56.0,1
C42099,89,14,1120.0,41,8,2,45.0,1
C42259,454,4,372.0,53,1,0,44.0,0
C41969,50,9,730.0,45,21,0,54.0,0
C42794,370,4,461.0,58,4,0,64.0,0
C41045,77,3,1167.0,42,11,0,42.0,0
C40939,15,3,3044.0,67,39,5,44.0,0
C40607,13,23,2271.0,53,34,2,65.0,1
C42526,247,3,370.0,63,2,0,57.0,0
C42539,321,3,284.0,54,2,1,57.0,0
C41070,96,8,1052.0,38,17,3,45.0,0
C40296,21,28,2959.0,65,22,2,45.0,1
C40049,14,25,1994.0,55,22,5,26.0,1
C40224,24,12,1687.0,57,21,3,42.0,1
C41774,69,15,967.0,50,11,2,57.0,0
C41243,50,12,713.0,50,10,0,41.0,0
C43279,38,2,407.0,7,8,0,22.0,0
C41921,115,19,744.0,54,11,1,44.0,1
C40850,19,15,2262.0,80,27,5,54.0,0
C41225,93,11,772.0,50,17,0,49.0,0
C42852,294,3,464.0,65,3,0,53.0,0
C43317,40,7,436.0,1,8,0,30.0,1
C40442,19,34,1015.0,60,23,5,38.0,1
C42472,235,4,368.0,51,2,0,45.0,0
C42587,388,2,334.0,45,1,1,51.0,0
C42815,315,3,468.0,53,2,0,59.0,0
C42916,389,5,405.0,62,4,0,63.0,0
C40187,16,30,3948.0,56,26,3,30.0,1
C42799,285,3,130.0,59,1,0,44.0,0
C43903,46,7,415.0,3,9,0,54.0,0
C44075,18,4,465.0,7,7,2,25.0,0
C40461,9,9,1373.0,67,31,4,42.0,0
C43131,159,4,574.0,58,3,1,59.0,0
C40714,27,20,1928.0,55,21,1,25.0,0
C40635,17,27,2503.0,70,26,2,39.0,0
C44085,38,5,341.0,1,7,2,35.0,0
C42266,299,1,296.0,53,2,0,58.0,0
C44040,30,9,367.0,25,9,0,37.0,0
C44042,28,8,387.0,5,7,0,27.0,0
C41765,80,17,792.0,42,10,0,31.0,0
C42347,420,3,443.0,63,2,1,34.0,0
C42903,202,2,755.0,65,2,0,47.0,0
C40609,21,21,2156.0,67,30,3,45.0,0
C40485,13,16,1218.0,65,38,3,23.0,0
C41085,86,5,393.0,44,16,0,44.0,0
C42129,363,3,512.0,55,2,0,44.0,0
C43538,26,5,504.0,1,8,2,35.0,1
C43128,307,4,287.0,57,2,0,58.0,0
C40019,20,33,2756.0,62,34,2,41.0,1
C41673,69,13,1182.0,37,13,0,33.0,0
C42856,278,4,358.0,56,2,1,55.0,0
C41790,85,6,1085.0,47,16,0,33.0,1
C40096,16,16,3236.0,60,32,5,49.0,1
C43155,22,10,325.0,13,8,0,47.0,0
C42494,223,2,516.0,63,2,0,62.0,0
C40366,24,23,2431.0,57,28,4,46.0,1
C41721,103,11,825.0,45,24,0,46.0,0
C43657,42,2,395.0,3,11,0,33.0,0
C41909,88,8,326.0,45,3,1,52.0,0
C40918,16,29,2076.0,74,34,0,,0
C41425,72,8,1305.0,38,12,0,31.0,0
C42807,222,4,378.0,65,2,0,58.0,0
C43565,32,4,199.0,7,16,1,25.0,0
C42990,336,5,300.0,63,1,0,60.0,0
C43391,28,6,121.0,16,11,0,31.0,0
C40763,10,23,2024.0,70,17,7,50.0,1
C43122,182,3,530.0,65,1,1,55.0,0
C43310,28,6,317.0,13,9,2,33.0,0
C41588,101,14,689.0,42,9,2,41.0,0
C43664,22,5,301.0,7,15,1,26.0,0
C42498,329,2,347.0,62,4,0,63.0,0
C40031,12,19,2629.0,75,55,5,44.0,1
C43283,34,10,316.0,20,11,0,19.0,0
C41375,52,12,1242.0,50,10,0,57.0,0
C41326,89,12,978.0,54,18,2,37.0,0
C43780,20,8,109.0,12,6,1,28.0,0
C41349,40,11,933.0,35,8,4,52.0,0
C40255,15,26,2143.0,57,34,3,49.0,0
C43642,39,6,338.0,3,10,0,31.0,0
C43622,35,5,294.0,1,10,3,45.0,0
C44147,31,7,390.0,10,11,1,38.0,0
C42727,267,3,358.0,65,4,1,43.0,0
C43700,26,7,297.0,1,6,0,42.0,0
C40124,17,17,1966.0,68,30,0,52.0,1
C42778,313,4,616.0,51,3,0,50.0,0
C42879,177,3,409.0,56,3,1,45.0,0
C42773,346,3,278.0,60,1,0,58.0,0
C42635,269,1,398.0,64,1,0,51.0,0
C40433,17,26,1734.0,59,38,3,40.0,1
C43335,10,6,432.0,11,12,1,31.0,0
C41099,95,12,1002.0,54,12,0,68.0,0
C42514,228,2,160.0,63,1,0,72.0,0
C43606,28,4,321.0,19,9,0,18.0,0
C42575,311,4,473.0,57,4,1,56.0,0
